Frequency (Hz),Strain Energy (J)
22543.2734375,1897.7974853515625
22802.431640625,2463.420654296875
23064.568359375,314.8974609375
23329.71875,187.14968872070312
23597.916015625,208.5365753173828
23869.19921875,378.5080261230469
24143.599609375,1449.470458984375
24421.154296875,269572.9375
24701.900390625,1064.0328369140625
24985.873046875,302.1383056640625
25273.109375,164.48341369628906
25563.650390625,149.7306671142578
25857.529296875,332.61993408203125
26154.787109375,1222772.125
26455.462890625,315.3603515625
26759.595703125,94.2247314453125
27067.224609375,54.550270080566406
27378.388671875,47.78380584716797
27693.130859375,93.05321502685547
28011.4921875,20725.869140625
28333.51171875,69.45926666259766
28659.234375,28.486783981323242
28988.69921875,24.796844482421875
29321.955078125,197.55264282226562
29659.0390625,34.16682434082031
30000.0,15.135176658630371
